"","source_taxon_external_id","source_taxon_name","source_taxon_path","source_specimen_life_stage","interaction_type","target_taxon_external_id","target_taxon_name","target_taxon_path","target_specimen_life_stage","latitude","longitude","study_citation","study_source_citation","source","target"
"259","EOL_V2:343480","Corophium volutator","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium | Corophium volutator",NA,"preyedUponBy","FBC:FB:SpecCode:1344","Pomatoschistus microps","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus microps",NA,NA,NA,NA,NA,"Corophium","Pomatoschistus"
"260","EOL_V2:343480","Corophium volutator","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium | Corophium volutator",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Corophium","Pomatoschistus"
"261","EOL_V2:343480","Corophium volutator","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium | Corophium volutator",NA,"preyedUponBy","FBC:FB:SpecCode:1344","Pomatoschistus microps","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus microps",NA,NA,NA,NA,NA,"Corophium","Pomatoschistus"
"262","EOL_V2:343480","Corophium volutator","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium | Corophium volutator",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Corophium","Pomatoschistus"
"263","EOL_V2:328913","Corophium arenarium","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium | Corophium arenarium",NA,"preyedUponBy","FBC:FB:SpecCode:1344","Pomatoschistus microps","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus microps",NA,NA,NA,NA,NA,"Corophium","Pomatoschistus"
"264","EOL_V2:328913","Corophium arenarium","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium | Corophium arenarium",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Corophium","Pomatoschistus"
"265","EOL_V2:328913","Corophium arenarium","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium | Corophium arenarium",NA,"preyedUponBy","FBC:FB:SpecCode:1344","Pomatoschistus microps","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus microps",NA,NA,NA,NA,NA,"Corophium","Pomatoschistus"
"266","EOL_V2:328913","Corophium arenarium","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium | Corophium arenarium",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Corophium","Pomatoschistus"
"267","EOL_V2:41699","Corophium","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium",NA,"preyedUponBy","EOL_V2:24507","Pomatoschistus","Animalia | Chordata | Actinopterygii | Perciformes | Gobiidae | Pomatoschistus",NA,NA,NA,NA,NA,"Corophium","Pomatoschistus"
"268","EOL_V2:41699","Corophium","Animalia | Arthropoda | Malacostraca | Amphipoda | Corophiidae | Corophium",NA,"preyedUponBy","EOL_V2:24507","Pomatoschistus","Animalia | Chordata | Actinopterygii | Perciformes | Gobiidae | Pomatoschistus",NA,NA,NA,NA,NA,"Corophium","Pomatoschistus"
"269","EOL_V2:1037842","Bathyporeia pilosa","Animalia | Arthropoda | Malacostraca | Amphipoda | Pontoporeiidae | Bathyporeia | Bathyporeia pilosa",NA,"preyedUponBy","FBC:FB:SpecCode:1344","Pomatoschistus microps","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus microps",NA,NA,NA,NA,NA,"Bathyporeia","Pomatoschistus"
"270","EOL_V2:1037842","Bathyporeia pilosa","Animalia | Arthropoda | Malacostraca | Amphipoda | Pontoporeiidae | Bathyporeia | Bathyporeia pilosa",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Bathyporeia","Pomatoschistus"
"271","EOL_V2:1037842","Bathyporeia pilosa","Animalia | Arthropoda | Malacostraca | Amphipoda | Pontoporeiidae | Bathyporeia | Bathyporeia pilosa",NA,"preyedUponBy","FBC:FB:SpecCode:1344","Pomatoschistus microps","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus microps",NA,NA,NA,NA,NA,"Bathyporeia","Pomatoschistus"
"272","EOL_V2:1037842","Bathyporeia pilosa","Animalia | Arthropoda | Malacostraca | Amphipoda | Pontoporeiidae | Bathyporeia | Bathyporeia pilosa",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Bathyporeia","Pomatoschistus"
"273","FBC:SLB:SpecCode:24957","Crangon crangon","Malacostraca | Decapoda | Crangonidae | Crangon | Crangon crangon",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Crangon","Pomatoschistus"
"274","FBC:SLB:SpecCode:24957","Crangon crangon","Malacostraca | Decapoda | Crangonidae | Crangon | Crangon crangon",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Crangon","Pomatoschistus"
"275","EOL_V2:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,"preyedUponBy","FBC:FB:SpecCode:1344","Pomatoschistus microps","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus microps",NA,NA,NA,NA,NA,"Crangon","Pomatoschistus"
"276","EOL_V2:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Crangon","Pomatoschistus"
"277","EOL_V2:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,"preyedUponBy","FBC:FB:SpecCode:1344","Pomatoschistus microps","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus microps",NA,NA,NA,NA,NA,"Crangon","Pomatoschistus"
"278","EOL_V2:1039673","Crangon crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon crangon",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Crangon","Pomatoschistus"
"279","EOL_V2:346627","Crangon allmanni","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon allmanni",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Crangon","Pomatoschistus"
"280","EOL_V2:346627","Crangon allmanni","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonoidea | Crangonidae | Crangon | Crangon allmanni",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Crangon","Pomatoschistus"
"281","GBIF:2222161","Crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonidae | Crangon",NA,"preyedUponBy","EOL_V2:24507","Pomatoschistus","Animalia | Chordata | Actinopterygii | Perciformes | Gobiidae | Pomatoschistus",NA,NA,NA,NA,NA,"Crangon","Pomatoschistus"
"282","GBIF:2222161","Crangon","Animalia | Arthropoda | Malacostraca | Decapoda | Crangonidae | Crangon",NA,"preyedUponBy","EOL_V2:24507","Pomatoschistus","Animalia | Chordata | Actinopterygii | Perciformes | Gobiidae | Pomatoschistus",NA,NA,NA,NA,NA,"Crangon","Pomatoschistus"
"283","FBC:SLB:SpecCode:26397","Carcinus maenas","Malacostraca | Decapoda | Portunidae | Carcinus | Carcinus maenas",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Carcinus","Pomatoschistus"
"284","FBC:SLB:SpecCode:26397","Carcinus maenas","Malacostraca | Decapoda | Portunidae | Carcinus | Carcinus maenas",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Carcinus","Pomatoschistus"
"285","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,"preyedUponBy","FBC:FB:SpecCode:1344","Pomatoschistus microps","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus microps",NA,NA,NA,NA,NA,"Carcinus","Pomatoschistus"
"286","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Carcinus","Pomatoschistus"
"287","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,"preyedUponBy","FBC:FB:SpecCode:1344","Pomatoschistus microps","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus microps",NA,NA,NA,NA,NA,"Carcinus","Pomatoschistus"
"288","EOL_V2:128502","Carcinus maenas","Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Carcinus","Pomatoschistus"
"289","GBIF:2287583","Fimbria","Animalia | Mollusca | Bivalvia | Lucinoida | Lucinidae | Fimbria",NA,"preyedUponBy","EOL_V2:24507","Pomatoschistus","Animalia | Chordata | Actinopterygii | Perciformes | Gobiidae | Pomatoschistus",NA,NA,NA,NA,NA,"Idotea","Pomatoschistus"
"290","GBIF:2287583","Fimbria","Animalia | Mollusca | Bivalvia | Lucinoida | Lucinidae | Fimbria",NA,"preyedUponBy","EOL_V2:24507","Pomatoschistus","Animalia | Chordata | Actinopterygii | Perciformes | Gobiidae | Pomatoschistus",NA,NA,NA,NA,NA,"Idotea","Pomatoschistus"
"291","GBIF:1921926","Jaera","Animalia | Arthropoda | Insecta | Lepidoptera | Lycaenidae | Jaera",NA,"preyedUponBy","EOL_V2:24507","Pomatoschistus","Animalia | Chordata | Actinopterygii | Perciformes | Gobiidae | Pomatoschistus",NA,NA,NA,NA,NA,"Jaera","Pomatoschistus"
"292","GBIF:1921926","Jaera","Animalia | Arthropoda | Insecta | Lepidoptera | Lycaenidae | Jaera",NA,"preyedUponBy","EOL_V2:24507","Pomatoschistus","Animalia | Chordata | Actinopterygii | Perciformes | Gobiidae | Pomatoschistus",NA,NA,NA,NA,NA,"Jaera","Pomatoschistus"
"293","FBC:SLB:SpecCode:21578","Neomysis integer","Malacostraca | Mysida | Mysidae | Neomysis | Neomysis integer",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Neomysis","Pomatoschistus"
"294","FBC:SLB:SpecCode:21578","Neomysis integer","Malacostraca | Mysida | Mysidae | Neomysis | Neomysis integer",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Neomysis","Pomatoschistus"
"295","EOL:14231","Neomysis","Animalia | Arthropoda | Malacostraca | Mysida | Mysidae | Neomysis",NA,"preyedUponBy","EOL_V2:24507","Pomatoschistus","Animalia | Chordata | Actinopterygii | Perciformes | Gobiidae | Pomatoschistus",NA,NA,NA,NA,NA,"Neomysis","Pomatoschistus"
"296","EOL:14231","Neomysis","Animalia | Arthropoda | Malacostraca | Mysida | Mysidae | Neomysis",NA,"preyedUponBy","EOL_V2:24507","Pomatoschistus","Animalia | Chordata | Actinopterygii | Perciformes | Gobiidae | Pomatoschistus",NA,NA,NA,NA,NA,"Neomysis","Pomatoschistus"
"297","EOL_V2:340664","Gammarus locusta","Gammaridae | Gammarus | Gammarus locusta",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Gammarus","Pomatoschistus"
"298","EOL_V2:340664","Gammarus locusta","Gammaridae | Gammarus | Gammarus locusta",NA,"preyedUponBy","FBC:FB:SpecCode:1344","Pomatoschistus microps","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus microps",NA,NA,NA,NA,NA,"Gammarus","Pomatoschistus"
"299","EOL_V2:340664","Gammarus locusta","Gammaridae | Gammarus | Gammarus locusta",NA,"preyedUponBy","FBC:FB:SpecCode:1344","Pomatoschistus microps","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus microps",NA,NA,NA,NA,NA,"Gammarus","Pomatoschistus"
"300","EOL_V2:340664","Gammarus locusta","Gammaridae | Gammarus | Gammarus locusta",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Gammarus","Pomatoschistus"
"301","EOL_V2:39782","Gammarus","Animalia | Arthropoda | Malacostraca | Amphipoda | Gammaridae | Gammarus",NA,"preyedUponBy","EOL_V2:24507","Pomatoschistus","Animalia | Chordata | Actinopterygii | Perciformes | Gobiidae | Pomatoschistus",NA,NA,NA,NA,NA,"Gammarus","Pomatoschistus"
"302","EOL_V2:39782","Gammarus","Animalia | Arthropoda | Malacostraca | Amphipoda | Gammaridae | Gammarus",NA,"preyedUponBy","EOL_V2:24507","Pomatoschistus","Animalia | Chordata | Actinopterygii | Perciformes | Gobiidae | Pomatoschistus",NA,NA,NA,NA,NA,"Gammarus","Pomatoschistus"
"303","EOL_V2:2945952","Gammarus marinus","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Crustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Gammaroidea | Gammaridae | Gammarus | Gammarus marinus",NA,"preyedUponBy","FBC:FB:SpecCode:1344","Pomatoschistus microps","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus microps",NA,NA,NA,NA,NA,"Gammarus","Pomatoschistus"
"304","EOL_V2:2945952","Gammarus marinus","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Crustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Gammaroidea | Gammaridae | Gammarus | Gammarus marinus",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Gammarus","Pomatoschistus"
"305","EOL_V2:2945952","Gammarus marinus","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Crustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Gammaroidea | Gammaridae | Gammarus | Gammarus marinus",NA,"preyedUponBy","FBC:FB:SpecCode:1344","Pomatoschistus microps","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus microps",NA,NA,NA,NA,NA,"Gammarus","Pomatoschistus"
"306","EOL_V2:2945952","Gammarus marinus","Cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Crustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda | Gammaridea | Gammaroidea | Gammaridae | Gammarus | Gammarus marinus",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Gammarus","Pomatoschistus"
"307","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Pomatoschistus","Pomatoschistus"
"308","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Pomatoschistus","Pomatoschistus"
"309","FBC:FB:SpecCode:9187","Pomatoschistus bathi","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus bathi",NA,"preyedUponBy","FBC:FB:SpecCode:9187","Pomatoschistus bathi","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus bathi",NA,NA,NA,NA,NA,"Pomatoschistus","Pomatoschistus"
"310","FBC:FB:SpecCode:9187","Pomatoschistus bathi","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus bathi",NA,"preyedUponBy","FBC:FB:SpecCode:9187","Pomatoschistus bathi","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus bathi",NA,NA,NA,NA,NA,"Pomatoschistus","Pomatoschistus"
"311","FBC:FB:SpecCode:1347","Pomatoschistus pictus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus pictus",NA,"preyedUponBy","FBC:FB:SpecCode:1347","Pomatoschistus pictus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus pictus",NA,NA,NA,NA,NA,"Pomatoschistus","Pomatoschistus"
"312","FBC:FB:SpecCode:1347","Pomatoschistus pictus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus pictus",NA,"preyedUponBy","FBC:FB:SpecCode:1347","Pomatoschistus pictus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus pictus",NA,NA,NA,NA,NA,"Pomatoschistus","Pomatoschistus"
"313","FBC:FB:SpecCode:1342","Pleuronectes platessa","Actinopterygii | Pleuronectiformes | Pleuronectidae | Pleuronectes | Pleuronectes platessa",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Pleuronectes","Pomatoschistus"
"314","FBC:FB:SpecCode:1342","Pleuronectes platessa","Actinopterygii | Pleuronectiformes | Pleuronectidae | Pleuronectes | Pleuronectes platessa",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Pleuronectes","Pomatoschistus"
"315","EOL_V2:492903","Mya arenaria","Animalia | Mollusca | Bivalvia | Myoida | Myoidea | Myidae | Mya | Mya arenaria",NA,"preyedUponBy","FBC:FB:SpecCode:1344","Pomatoschistus microps","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus microps",NA,NA,NA,NA,NA,"Arenaria","Pomatoschistus"
"316","EOL_V2:492903","Mya arenaria","Animalia | Mollusca | Bivalvia | Myoida | Myoidea | Myidae | Mya | Mya arenaria",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Arenaria","Pomatoschistus"
"317","EOL_V2:492903","Mya arenaria","Animalia | Mollusca | Bivalvia | Myoida | Myoidea | Myidae | Mya | Mya arenaria",NA,"preyedUponBy","FBC:FB:SpecCode:1344","Pomatoschistus microps","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus microps",NA,NA,NA,NA,NA,"Arenaria","Pomatoschistus"
"318","EOL_V2:492903","Mya arenaria","Animalia | Mollusca | Bivalvia | Myoida | Myoidea | Myidae | Mya | Mya arenaria",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Arenaria","Pomatoschistus"
"319","EOL_V2:492903","Mya arenaria","Animalia | Mollusca | Bivalvia | Myoida | Myoidea | Myidae | Mya | Mya arenaria",NA,"preyedUponBy","FBC:FB:SpecCode:1344","Pomatoschistus microps","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus microps",NA,NA,NA,NA,NA,"Mya","Pomatoschistus"
"320","EOL_V2:492903","Mya arenaria","Animalia | Mollusca | Bivalvia | Myoida | Myoidea | Myidae | Mya | Mya arenaria",NA,"preyedUponBy","FBC:FB:SpecCode:1345","Pomatoschistus minutus","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus minutus",NA,NA,NA,NA,NA,"Mya","Pomatoschistus"
"321","EOL_V2:492903","Mya arenaria","Animalia | Mollusca | Bivalvia | Myoida | Myoidea | Myidae | Mya | Mya arenaria",NA,"preyedUponBy","FBC:FB:SpecCode:1344","Pomatoschistus microps","Actinopterygii | Perciformes | Gobiidae | Pomatoschistus | Pomatoschistus microps",NA,NA,NA,NA,NA,"Mya","Pomatoschistus"
